SalePrice,id
118606.701309,1461
153339.575177,1462
180322.905663,1463
197629.681801,1464
195333.227059,1465
169517.53716,1466
176119.457651,1467
159979.631292,1468
195890.007799,1469
116001.30023,1470
183284.891933,1471
96043.8759522,1472
92594.2890589,1473
141258.035828,1474
105863.221716,1475
370921.145122,1476
252180.681467,1477
293432.76759,1478
296230.041964,1479
483747.45874,1480
330105.252426,1481
212295.807871,1482
177977.210845,1483
161202.500541,1484
193389.943031,1485
193216.393939,1486
331179.867026,1487
229332.111451,1488
191696.883277,1489
235778.696886,1490
194833.050045,1491
97255.2879313,1492
193696.156454,1493
275319.902829,1494
286523.041263,1495
229505.805506,1496
175614.574417,1497
167472.573167,1498
164334.505421,1499
156209.730293,1500
172705.308878,1501
143147.080741,1502
289151.198984,1503
239382.106214,1504
222473.66585,1505
192958.328983,1506
241377.569776,1507
196602.597079,1508
163754.263832,1509
141050.153989,1510
148761.149253,1511
173334.352236,1512
148726.075793,1513
154633.864615,1514
187540.026106,1515
152957.112566,1516
173258.92128,1517
131666.334922,1518
204731.170621,1519
125841.816486,1520
125349.543487,1521
178742.837553,1522
109951.708792,1523
122787.097673,1524
117362.68375,1525
109094.963871,1526
106835.311388,1527
141914.432966,1528
149659.79939,1529
191419.061996,1530
108811.977351,1531
97288.6428525,1532
145522.625217,1533
122732.699053,1534
146315.008774,1535
109009.979535,1536
59706.8723623,1537
154494.457652,1538
187704.083225,1539
95829.2583622,1540
142675.309876,1541
142189.353906,1542
178310.057472,1543
86363.1083377,1544
117037.430937,1545
136585.551495,1546
132357.542718,1547
138681.421688,1548
119563.336901,1549
130507.526144,1550
107710.777723,1551
135044.717449,1552
146988.5266,1553
117928.144669,1554
160977.203043,1555
83273.8851216,1556
103944.387065,1557
99724.717332,1558
66075.8779838,1559
127437.532951,1560
125469.668789,1561
127747.138393,1562
118038.624572,1563
147068.677156,1564
144466.971844,1565
238037.9891,1566
76234.6376864,1567
232760.565287,1568
121038.609862,1569
141539.043803,1570
121630.549374,1571
139955.395342,1572
232439.412523,1573
119257.223639,1574
232210.050238,1575
249513.473933,1576
184889.755414,1577
145376.318861,1578
146218.667077,1579
196016.969287,1580
158252.694219,1581
122309.465473,1582
293168.026301,1583
215932.038011,1584
135594.351842,1585
72076.4332782,1586
106356.50971,1587
153351.329422,1588
97437.8162183,1589
134173.982939,1590
92906.1419843,1591
110087.377498,1592
123098.780522,1593
121929.320857,1594
105285.727615,1595
218792.931662,1596
194128.273297,1597
228760.940462,1598
165453.228787,1599
156953.816543,1600
62441.3167713,1601
111698.858752,1602
73579.1895005,1603
264605.689504,1604
238825.443069,1605
167129.807987,1606
180379.502966,1607
223933.750551,1608
180498.472498,1609
152065.802319,1610
138808.982465,1611
168487.871284,1612
163151.556921,1613
125480.984081,1614
95753.8082231,1615
79552.1449293,1616
92543.5521166,1617
124128.878572,1618
132582.219615,1619
148636.921372,1620
137464.728609,1621
139099.114308,1622
259707.498194,1623
210662.527804,1624
114890.101473,1625
173438.471998,1626
191404.627951,1627
275944.504726,1628
181135.138465,1629
347243.165306,1630
229848.469961,1631
247635.995728,1632
175146.43717,1633
185927.501525,1634
173366.163426,1635
149893.308084,1636
197222.983167,1637
177930.851492,1638
183527.003839,1639
249833.946837,1640
179005.644398,1641
239041.94464,1642
211880.459147,1643
236021.086478,1644
196259.47431,1645
163049.677954,1646
156727.000401,1647
128319.205683,1648
141463.881158,1649
110910.242622,1650
120653.570316,1651
97571.9461427,1652
99931.2503755,1653
140366.969409,1654
124667.800743,1655
135243.706946,1656
143059.177758,1657
140949.188473,1658
112855.984341,1659
147816.421406,1660
426767.792286,1661
398901.193128,1662
374016.242749,1663
498926.390684,1664
