SalePrice,id
120460.173519,1461
152043.849652,1462
181041.928439,1463
196882.559227,1464
200512.618695,1465
171013.162371,1466
179219.962054,1467
160294.79348,1468
195094.645474,1469
119177.25387,1470
188303.85224,1471
98234.0883289,1472
95310.7415032,1473
144419.410014,1474
109779.223987,1475
356581.206936,1476
247052.388314,1477
298124.221676,1478
297043.602006,1479
473221.81464,1480
323389.553502,1481
212888.063543,1482
179672.672442,1483
160848.117416,1484
195012.429029,1485
194494.559953,1486
339365.777385,1487
238576.619184,1488
191275.567134,1489
237270.678539,1490
196090.160678,1491
92836.5436771,1492
190179.337759,1493
298050.512762,1494
290112.127759,1495
234280.830219,1496
180061.557193,1497
170057.767545,1498
164712.237491,1499
156958.352815,1500
173363.658568,1501
145712.813494,1502
288576.588376,1503
242100.876324,1504
226064.351456,1505
187522.75857,1506
244457.691744,1507
201838.471862,1508
162499.200213,1509
142965.644479,1510
149855.450952,1511
176153.348279,1512
152932.828076,1513
154713.559049,1514
193854.580598,1515
155905.287569,1516
170663.703527,1517
131576.573231,1518
209457.965163,1519
126282.971148,1520
129520.981589,1521
178521.930546,1522
110546.129859,1523
126395.174763,1524
118915.910839,1525
111114.025927,1526
108467.735937,1527
139161.94925,1528
149745.485902,1529
186402.574032,1530
106542.039353,1531
98690.7843285,1532
146061.120083,1533
126768.579388,1534
147350.515072,1535
107182.61924,1536
63120.5912091,1537
147960.169009,1538
194634.568357,1539
97074.9511115,1540
138133.113977,1541
139984.469832,1542
182753.816934,1543
87508.4587282,1544
117257.35701,1545
137854.741849,1546
128485.730936,1547
141888.343279,1548
122636.343646,1549
134342.940706,1550
107321.076493,1551
134259.321259,1552
146182.054153,1553
116252.724637,1554
159796.516809,1555
85930.7147672,1556
105015.956553,1557
100925.198909,1558
64570.7087941,1559
133768.686096,1560
127700.647294,1561
130835.371762,1562
117991.861251,1563
153562.528328,1564
151095.221368,1565
238812.948851,1566
77564.7331854,1567
232662.278622,1568
125402.380834,1569
140846.53176,1570
123366.653289,1571
140985.46302,1572
230004.156985,1573
119949.086049,1574
228980.299799,1575
248136.040695,1576
179619.207438,1577
150470.783086,1578
143720.93222,1579
197127.985576,1580
155474.733236,1581
124733.90647,1582
287115.036959,1583
216417.906853,1584
134682.092519,1585
65602.5540754,1586
106286.316126,1587
151684.324781,1588
96307.9996051,1589
133490.246273,1590
90403.2968446,1591
115206.425586,1592
126500.565086,1593
122222.281765,1594
105889.998839,1595
218814.86259,1596
195530.940276,1597
230814.472624,1598
168612.35163,1599
160659.616598,1600
66320.2889225,1601
117724.126824,1602
72701.1213616,1603
257398.022637,1604
241646.263912,1605
168387.105046,1606
176153.815103,1607
216441.356754,1608
181414.645731,1609
151424.620697,1610
137868.809545,1611
172379.156285,1612
164393.73393,1613
129890.848655,1614
95098.5734733,1615
78932.4692704,1616
95381.1697014,1617
125003.367116,1618
138732.331191,1619
149688.883572,1620
