SalePrice,id
118686.715594,1461
157675.333339,1462
185290.516279,1463
199745.484424,1464
199995.401953,1465
173925.091828,1466
181548.884249,1467
165334.872312,1468
194480.285169,1469
120416.456462,1470
193928.505737,1471
94827.8315195,1472
93032.6223449,1473
147834.425268,1474
114005.492358,1475
384131.747206,1476
255647.861332,1477
306220.068396,1478
288506.425109,1479
501470.287845,1480
341693.977363,1481
217921.179266,1482
178162.439714,1483
164449.958343,1484
191556.890799,1485
197810.438565,1486
353923.581178,1487
243725.032677,1488
199165.551783,1489
236820.719775,1490
196450.2662,1491
88326.1925785,1492
190740.037113,1493
309434.38035,1494
303637.287717,1495
244224.2675,1496
182924.700885,1497
165028.080522,1498
162014.171458,1499
155620.776533,1500
177361.165187,1501
145829.785773,1502
296064.600998,1503
251530.115673,1504
232465.737966,1505
190343.642281,1506
252252.641352,1507
204805.57476,1508
167355.474429,1509
144836.406565,1510
146199.658647,1511
176323.938041,1512
147206.463158,1513
154843.228531,1514
199175.450613,1515
157637.474126,1516
167239.378956,1517
131712.152838,1518
219813.351476,1519
129107.289111,1520
131253.634748,1521
179111.606131,1522
109998.150115,1523
122962.447757,1524
119861.473154,1525
110793.484622,1526
106047.672228,1527
138287.601049,1528
150393.57263,1529
183608.325624,1530
103368.156829,1531
95979.2488498,1532
142524.379696,1533
124021.968862,1534
147823.350229,1535
105499.28107,1536
62525.2986679,1537
150365.588288,1538
196073.886963,1539
90683.8986072,1540
139737.899195,1541
135440.164045,1542
193853.478952,1543
80362.5370469,1544
112008.419043,1545
135116.180555,1546
129477.996464,1547
138177.318321,1548
116435.025351,1549
136103.956275,1550
109781.91005,1551
134092.704114,1552
147729.964057,1553
114084.519245,1554
160003.955315,1555
83306.8545602,1556
103266.865709,1557
96589.921238,1558
66163.0144082,1559
134500.009906,1560
126756.014969,1561
128944.622643,1562
117640.191074,1563
153094.555377,1564
149721.872221,1565
245117.153462,1566
73944.5413348,1567
236609.047254,1568
127536.54161,1569
139036.750824,1570
119834.521806,1571
142051.124869,1572
234366.173104,1573
113733.890818,1574
228154.706827,1575
251220.151938,1576
188572.652675,1577
150711.071235,1578
140248.29648,1579
199937.944933,1580
153902.815389,1581
125566.899605,1582
313124.570945,1583
226193.065197,1584
137669.618119,1585
63827.2118724,1586
98738.7845093,1587
151707.575321,1588
95836.9752341,1589
130790.084569,1590
89591.8289453,1591
111645.975491,1592
128633.846792,1593
121710.266705,1594
102999.925368,1595
229473.856657,1596
191793.97125,1597
223915.63417,1598
171902.294692,1599
167348.333951,1600
64917.6636999,1601
113117.300566,1602
74624.190149,1603
270612.703014,1604
